Hutisko-Solanec,49.429584,18.217836
Huzová,49.820063,17.298064
Hvězdlice,49.193463,17.083627
Hvězdonice,49.872921,14.777379
Hvězdoňovice,49.220011,15.762318
Hvozd,49.636303,16.910181
Hvozd,49.939841,13.26323
Hvozd,50.051606,13.698511
Hvozdec,48.99242,14.62741
Hvozdec,49.247005,16.425292
Hvozdec,49.807152,13.880406
Hvozdná,49.248581,17.751742
Hvozdnice,49.872607,14.3712
Hvozdnice,50.191374,15.711346
Hvožďany,49.505677,12.771387
Hvožďany,49.528354,13.805216
Hybrálec,49.409551,15.589163
Hynčice,50.623831,16.285403
Hynčina,49.848884,16.793108
Hýskov,49.990829,14.050654
Hýsly,49.023388,17.179934
Chabařovice,50.673287,13.941955
Chabeřice,49.750246,15.073898
Chaloupky,49.791959,13.868465
Chanovice,49.405001,13.717463
Charvatce,50.322727,14.998718
Charváty,49.518462,17.254067
Chářovice,49.820354,14.577967
Chbany,50.332881,13.430488
Cheb,50.079633,12.369964
Chelčice,49.121887,14.169215
Cheznovice,49.779032,13.785491
Chlebičov,49.959517,17.967589
Chleby,49.827106,14.556986
Chleby,50.222917,15.089496
Chleny,50.077977,16.243846
Chlistov,49.320001,13.360983
Chlístov,49.202158,15.743777
Chlístov,49.801625,14.654822
Chlístov,50.322469,16.169563
Chlístovice,49.885817,15.202598
Chlum,49.313525,15.767159
Chlum,49.447303,13.851194
Chlum,49.605305,13.479305
Chlum,49.693104,14.99586
Chlum,49.935789,13.65979
Chlum,50.578538,14.562772
Chlumany,49.06667,13.965462
Chlumčany,49.632666,13.313337
Chlumčany,50.335042,13.843328
Chlumec,48.870362,14.395976
Chlumec,50.699825,13.939752
"Chlumec nad Cidlinou",50.154506,15.460363
Chlumek,49.374585,15.854861
Chlumětín,49.727586,16.003178
Chlumín,50.289218,14.449384
Chlum-Korouhvice,49.575317,16.320783
"Chlum Svaté Maří",50.149949,12.535762
"Chlum u Třeboně",48.96245,14.928089
Chlumy,49.43786,13.638713
Chlustina,49.878043,13.919627
Chmelík,49.773488,16.332883
Chmelná,49.648205,14.988457
Chobot,49.462516,13.93382
Choceň,50.001704,16.223131
Chocenice,49.547648,13.520152
Chocerady,49.873005,14.802174
Chocnějovice,50.577007,14.971496
Chocomyšl,49.467282,13.13077
Chodouň,49.898288,13.986668
Chodouny,50.47327,14.250171
Chodov,49.418088,12.830346
Chodov,50.068626,12.863016
Chodov,50.23983,12.747709
"Chodová Planá",49.893323,12.730254
Chodovlice,50.463209,13.993372
"Chodská Lhota",49.358456,13.083271
"Chodský Újezd",49.864425,12.650047
Cholenice,50.324828,15.280763
Cholina,49.656198,17.054513
Choltice,49.987822,15.619515
Chomle,49.86238,13.63461
Chomutice,50.359371,15.496287
Chomutov,50.463598,13.410837
Chomýž,49.362473,17.645513
Choratice,49.83943,14.874791
Chornice,49.667478,16.742731
Chorušice,50.390682,14.670873
Choryně,49.495846,17.898722
Choťánky,50.138263,15.16254
Chotěboř,49.720714,15.671142
Chotěbudice,49.058086,15.574099
Chotěbuz,49.768592,18.569232
Choteč,49.986657,14.283022
Choteč,50.083128,15.880341
Choteč,50.432957,15.516036
Chotěmice,49.275324,14.877036
Chotěnov,49.823356,16.189972
Chotěšice,50.278663,15.273164
Chotěšov,49.65419,13.202822
Chotěšov,50.439891,14.085254
Chotětov,50.337534,14.801624
Chotěvice,50.521498,15.766799
Chotíkov,49.793052,13.317774
Chotilsko,49.770587,14.352585
Chotiměř,50.548326,14.000996
Chotiněves,50.552187,14.279353
Chotovice,49.851152,16.171354
Chotovice,50.74039,14.559384
Choťovice,50.142489,15.31978
Chotoviny,49.478132,14.677049
Chotusice,49.949241,15.394385
Chotutice,50.070077,14.989985
Chotýčany,49.067394,14.520691
Chotyně,50.83632,14.869039
Chotýšany,49.744203,14.814683
Choustník,49.333045,14.838492
"Choustníkovo Hradiště",50.426514,15.878682
Chožov,50.39887,13.859103
Chraberce,50.408357,13.829608
Chrast,49.902149,15.934067
Chrást,49.594513,13.956768
Chrást,49.793305,13.49369
Chrást,50.119017,14.898236
Chrastava,50.817027,14.968947
Chrastavec,49.617858,16.503245
Chrastavice,49.453663,12.956921
Chrášťany,49.296087,14.387621
Chrášťany,49.792155,14.582032
Chrášťany,50.046148,14.261423
Chrášťany,50.065584,14.930251
Chrášťany,50.146543,13.667388
Chraštice,49.576891,14.071933
Chrášťovice,49.333292,13.89714
Chrbonín,49.358766,14.864401
Chroboly,48.956632,14.067078
Chromeč,49.933846,16.893779
Chropyně,49.35654,17.364618
Chroustov,50.28669,15.347273
Chroustovice,49.955625,15.991536
Chrtníč,49.767642,15.443719
Chrtníky,49.9819,15.604954
Chrudichromy,49.502996,16.628098
Chrudim,49.949824,15.795158
Chrustenice,50.006145,14.152325
Chržín,50.295476,14.270238
Chřenovice,49.716741,15.216372
Chřibská,50.863346,14.483083
Chříč,49.97192,13.646002
Chudčice,49.288591,16.458829
Chudenice,49.466785,13.17397
Chudenín,49.29315,13.100904
Chuderov,50.68875,14.046285
Chudeřice,50.149139,15.550972
Chudíř,50.308893,15.013907
Chudoslavice,50.583028,14.187346
Chuchelna,50.602387,15.300449
Chuchelná,49.986735,18.116667
Chvalatice,48.947809,15.751157
Chvalčov,49.389281,17.711595
Chvaleč,50.595999,16.03941
Chválenice,49.643095,13.476053
Chvaletice,50.034532,15.418562
Chvalíkovice,49.885738,17.911052
Chvalkovice,49.187125,17.110212
Chvalkovice,50.414437,15.978392
Chvalnov-Lísky,49.166079,17.231009
Chvalovice,48.786677,16.082449
Chvalovice,49.01045,14.231802
Chvalšiny,48.854119,14.211239
Chvatěruby,50.232842,14.342788
Chvojenec,50.109676,15.937327
Chyjice,50.387734,15.29557
Chyňava,50.027467,14.074092
Chýně,50.060826,14.227054
Chýnice,49.995792,14.264385
Chýnov,49.406872,14.811319
Chýstovice,49.585781,15.079667
Chyše,50.104736,13.249179
Chyšky,49.52356,14.427673
Chyšná,49.586467,15.10003
Chýšť,50.128259,15.541389
Ivaň,48.929811,16.575843
Ivaň,49.424694,17.251454
Ivančice,49.101545,16.377622
"Ivanovice na Hané",49.305518,17.093537
Jabkenice,50.324168,15.01488
Jabloňany,49.465713,16.6061
"Jablonec nad Jizerou",50.703569,15.429698
"Jablonec nad Nisou",50.722153,15.170414
Jablonná,49.661146,14.138547
"Jablonné nad Orlicí",50.029734,16.600698
"Jablonné v Podještědí",50.765382,14.760633
Jabloňov,49.324114,16.089764
Jablůnka,49.383651,17.950317
Jablunkov,49.576815,18.764694
Jahodov,50.150364,16.333536
Jáchymov,50.358573,12.934767
Jakartovice,49.915196,17.684108
"Jakubčovice nad Odrou",49.695138,17.787781
Jakubovice,49.994405,16.828875
"Jakubov u Moravských Budějovic",49.081114,15.761519
Jalubí,49.116359,17.427985
Jamné,49.431232,15.723948
"Jamné nad Orlicí",50.039685,16.633004
Jamolice,49.072435,16.253784
Jámy,49.530363,16.005752
Jankov,48.966544,14.297986
Jankov,49.415196,15.38632
Jankov,49.653039,14.730847
Jankovice,49.154219,17.388585
Jankovice,49.35638,17.618744
Jankovice,50.007735,15.529259
Janoušov,50.01321,16.845209
Janov,49.840871,16.385333
Janov,50.210508,13.639913
Janov,50.244949,17.481294
Janov,50.332407,16.25188
Janov,50.860304,14.265378
Janová,49.312144,18.020158
Janovice,49.621505,18.406126
"Janovice nad Úhlavou",49.345257,13.218239
"Janovice v Podještědí",50.762974,14.824344
"Janov nad Nisou",50.772141,15.169244
Janská,50.80461,14.363559
"Janské Lázně",50.631188,15.781916
"Janův Důl",50.704656,14.940408
Janůvky,49.671651,16.592171
Jarcová,49.444628,17.965972
Jarohněvice,49.267176,17.377672
Jaroměř,50.356904,15.924238
Jaroměřice,49.625661,16.751955
"Jaroměřice nad Rokytnou",49.094184,15.893408
Jaroslav,50.012339,16.077983
Jaroslavice,48.756671,16.233615
Jarošov,49.824915,16.16347
"Jarošov nad Nežárkou",49.189995,15.06744
Jarov,49.521192,13.507696
Jarov,49.872569,13.474387
Jarpice,50.321709,14.08533
Jasenice,49.25824,16.163698
Jasenná,49.253493,17.894297
Jasenná,50.318379,15.99108
Javor,49.325542,13.247541
Javorek,49.65028,16.17387
Javornice,50.171465,16.349372
Javorník,48.862174,17.533503
Javorník,49.686598,15.026636
Javorník,49.782812,16.427483
Javorník,49.889566,16.156118
Javorník,50.390868,17.002821
Javůrek,49.255628,16.362283
Jedlá,49.73822,15.234446
Jedlany,49.494676,14.71654
Jedlí,49.931312,16.794838
Jedlová,49.661104,16.306186
Jedomělice,50.233057,13.972409
Jedousov,49.995451,15.610295
Jedovnice,49.344631,16.756055
Jehnědí,49.971109,16.310007
Jemnice,49.019086,15.570038
Jemníky,50.207644,14.119076
Jenčice,50.483044,14.004486
Jeneč,50.087404,14.214924
Jeníkov,49.74259,15.957449
Jeníkov,50.628702,13.749019
Jeníkovice,49.981594,15.660618
Jeníkovice,50.22828,16.002737
Jenišov,50.226649,12.800046
Jenišovice,49.929644,16.03112
Jenišovice,50.627796,15.136637
Jenštejn,50.152759,14.611909
Jersín,49.421358,15.830768
Jeřice,50.344654,15.680876
Jeřišno,49.792454,15.641764
Jeřmanice,50.699666,15.09393
Jesenec,49.608512,16.862184
Jesenice,49.607849,14.47823
Jesenice,49.968246,14.513602
Jesenice,50.097137,13.469595
Jeseník,50.224725,17.198147
"Jeseník nad Odrou",49.61204,17.905365
Jesenný,50.660595,15.338516
Jestřabí,49.068135,17.955981
"Jestřabí Lhota",50.089936,15.261812
"Jestřabí v Krkonoších",50.680618,15.491835
Jestřebí,49.852199,16.868736
Jestřebí,50.362184,16.182163
Jestřebí,50.608694,14.584657
Ješetice,49.581263,14.610228
Jetětice,49.386055,14.29271
Jetřichov,50.615071,16.266763
Jetřichovice,50.852494,14.394022
Jevany,49.970671,14.810582
Jevíčko,49.632295,16.71136
Jeviněves,50.345214,14.33821
Jevišovice,48.987465,15.990027
Jevišovka,48.82869,16.46626
Jezbořice,49.980674,15.694777
Jezdkovice,49.923129,17.774912
Jezdovice,49.323203,15.484258
Jezernice,49.547873,17.625008
Jezeřany-Maršovice,49.028912,16.437429
Ježená,49.416395,15.465658
Ježkovice,49.298073,16.892634
Ježov,49.027077,17.210115
Ježov,49.613127,15.23382
Ježovy,49.491162,13.228504
Jickovice,49.450736,14.215979
Jičín,50.435433,15.361144
Jičíněves,50.373176,15.337392
Jihlava,49.41586,15.595469
Jihlávka,49.261225,15.292576
Jíkev,50.264465,15.060123
Jilem,49.17677,15.268924
Jilem,49.713475,15.58347
Jilemnice,50.608996,15.506637
Jílové,50.760925,14.103948
"Jílové u Držkova",50.670963,15.295375
"Jílové u Prahy",49.895549,14.493434
Jílovice,48.889587,14.726899
Jílovice,50.250722,16.012785
Jíloviště,49.927626,14.342843
Jimlín,50.320403,13.747256
Jimramov,49.637288,16.226424
Jinačovice,49.267903,16.529591
Jince,49.786343,13.978781
Jindřichov,49.644693,17.748345
Jindřichov,50.095891,16.985006
Jindřichov,50.251932,17.519131
Jindřichovice,49.137705,15.638697
Jindřichovice,50.28276,12.602422
"Jindřichovice pod Smrkem",50.960916,15.249643
"Jindřichův Hradec",49.144582,15.006239
Jinín,49.227879,13.982656
Jinočany,50.032857,14.268789
Jinolice,50.478592,15.32977
Jinošov,49.231477,16.193554
Jiratice,48.983174,15.612866
Jirkov,50.500627,13.448885
Jirny,50.115879,14.699337
"Jiřetín pod Bukovou",50.755788,15.26303
"Jiřetín pod Jedlovou",50.874552,14.57519
Jiřice,49.55332,15.31844
Jiřice,50.252532,14.836959
"Jiřice u Miroslavi",48.920914,16.39205
"Jiřice u Moravských Budějovic",48.993974,15.925489
Jiříkov,49.854028,17.277651
Jiříkov,50.993471,14.568449
Jiříkovice,49.166816,16.758096
Jistebnice,49.485634,14.527704
Jistebník,49.754094,18.130739
Jitkov,49.662324,15.7274
Jivina,49.794246,13.836497
Jivina,50.554218,14.947263
Jívka,50.535096,16.109111
Jivno,48.99562,14.569321
Jívová,49.70927,17.394675
Jívoví,49.40547,16.090844
Jizbice,50.257782,14.993959
"Jizerní Vtelno",50.369496,14.853294
Josefov,48.839579,17.010146
Josefov,50.211627,12.579546
"Josefův Důl",50.453507,14.893781
"Josefův Důl",50.782016,15.231574
"Kacákova Lhota",50.409627,15.419326
Kacanovy,50.550769,15.14538
Kaceřov,49.870714,13.512774
Kaceřov,50.14885,12.504505
Kácov,49.777968,15.027994
Kačice,50.162716,13.98826
Kačlehy,49.108963,15.077166
Kadaň,50.376092,13.271422
Kadlín,50.399568,14.699845
Kadolec,49.374803,16.141838
Kadov,48.982858,16.287457
Kadov,49.402831,13.774881
Kadov,49.632666,16.079322
Kájov,48.810921,14.258692
Kakejcov,49.667036,13.624286
Kalek,50.577837,13.322071
Kalenice,49.271655,13.7168
Kalhov,49.481127,15.44153
Kaliště,49.241354,15.301432
Kaliště,49.5927,15.304162
Kaliště,49.882761,14.774613
Kalivody,50.208527,13.841968
Kaly,49.379422,16.351706
Kamberk,49.597236,14.840416
Kámen,49.423391,15.015964
Kámen,49.711957,15.519989
Kámen,50.810319,14.268547
Kamenec,49.881166,13.596339
"Kamenec u Poličky",49.707979,16.233812
Kamenice,49.366688,15.780333
Kamenice,49.901617,14.582527
"Kamenice nad Lipou",49.303136,15.075292
"Kamenický Šenov",50.773693,14.472979
Kameničky,49.736024,15.975128
Kameničná,50.120278,16.435011
Kamenná,48.779882,14.671182
Kamenná,49.272529,16.060488
Kamenná,49.51005,15.652675
Kamenná,49.859436,17.031142
"Kamenná Horka",49.738007,16.52403
"Kamenná Lhota",49.643905,15.275344
"Kamenné Zboží",50.193015,14.99953
"Kamenné Žehrovice",50.127079,14.0182
"Kamenný Malíkov",49.211998,15.122369
"Kamenný Most",50.241505,14.205845
"Kamenný Přívoz",49.863096,14.503494
"Kamenný Újezd",48.897635,14.446481
"Kamenný Újezd",49.723772,13.618864
Kamýk,50.558481,14.07749
"Kamýk nad Vltavou",49.639124,14.253549
Kanice,49.263805,16.714624
Kanice,49.475118,13.072809
Kaničky,49.474432,13.145358
Kanina,50.424809,14.600046
Kaňovice,49.109153,17.698856
Kaňovice,49.744405,18.39622
Kaplice,48.738589,14.496373
Káranice,50.153056,15.557599
Káraný,50.174869,14.7371
"Kardašova Řečice",49.184882,14.853256
Karle,49.766089,16.364833
Karlík,49.935506,14.259616
Karlín,48.975875,16.977406
Karlov,49.647105,15.914538
"Karlova Studánka",50.073193,17.30696
"Karlova Ves",49.987386,13.862509
Karlovice,49.176512,17.585926
Karlovice,50.105736,17.445738
Karlovice,50.561843,15.20728
"Karlovy Vary",50.231952,12.872062
Karlštejn,49.939604,14.188146
Karolín,49.230694,17.43461
Karolinka,49.351376,18.240174
KARVINÁ,49.856752,18.543319
Kařez,49.824356,13.781719
Kařízek,49.813466,13.799741
Kasalice,50.118105,15.609768
Kasejovice,49.462805,13.740706
Kašava,49.295509,17.785771
Kašnice,48.996536,16.882945
"Kašperské Hory",49.143,13.556264
Kateřinice,49.382193,17.885865
Kateřinice,49.669288,18.188284
Katov,49.281817,14.828622
Katov,49.332793,16.278861
Katovice,49.273591,13.830458
Katusice,50.445203,14.777464
Kaznějov,49.893239,13.383058
Kbel,49.493815,13.365703
Kbel,49.988323,15.143645
Kbelany,49.732444,13.126409
Kbelnice,50.454929,15.350713
Kdousov,48.986074,15.647401
Kdyně,49.390348,13.040638
Keblice,50.480149,14.101914
Keblov,49.677749,15.071992
Kejnice,49.266995,13.694293
Kejžlice,49.590575,15.392728
Kelč,49.478541,17.815441
Kelčany,49.005319,17.173901
Kelníky,49.110985,17.644771
Kestřany,49.269153,14.072641
Ketkovice,49.159216,16.26264
Klabava,49.753546,13.539382
Kladeruby,49.492821,17.865253
"Kladeruby nad Oslavou",49.144911,16.17187
Kladky,49.650182,16.841358
Kladníky,49.483773,17.603034
Kladno,49.772574,15.982386
Kladno,50.141799,14.106846
Kladruby,49.268814,13.763561
Kladruby,49.715408,12.980021
Kladruby,49.723269,14.950154
Kladruby,49.912977,13.631799
Kladruby,50.615093,13.826385
"Kladruby nad Labem",50.057816,15.487192
Klamoš,50.125681,15.501358
Klapý,50.43154,14.006583
Klášter,49.50201,13.576777
"Klášterec nad Ohří",50.384561,13.171393
"Klášterec nad Orlicí",50.111702,16.554593
"Klášter Hradiště nad Jizerou",50.523509,14.944829
"Klášterní Skalice",50.023624,14.98539
"Klášterská Lhota",50.559794,15.663687
Klatovec,49.222518,15.294793
Klatovy,49.395655,13.295194
Klec,49.099391,14.748496
Klecany,50.176091,14.411589
"Klenčí pod Čerchovem",49.434948,12.814835
Kleneč,50.392685,14.248831
Klenová,49.333543,13.233291
Klenovice,49.278877,14.715759
"Klenovice na Hané",49.403017,17.211237
Klentnice,48.844725,16.644789
Klešice,49.963712,15.681376
Klíčany,50.202124,14.434551
Klimkovice,49.788191,18.125961
Klínec,49.900957,14.343355
Klíny,50.638349,13.548232
"Klobouky u Brna",48.995112,16.859619
Klobuky,50.294113,13.987593
Klokočí,49.560292,17.682377
Klokočí,50.599761,15.221716
Klokočná,49.958513,14.718623
Klokočov,49.801828,15.674289
Klopina,49.818661,17.019494
Klopotovice,49.446217,17.250871
Klučenice,49.553233,14.212131
Klučov,49.167093,15.935181
Klučov,50.095114,14.910171
Kluky,49.316885,14.245388
Kluky,49.907559,15.325361
Kluky,50.440316,14.725295
Kly,50.308894,14.501593
Kmetiněves,50.309285,14.157106
Kněždub,48.886761,17.395572
Kněževes,49.456579,15.980924
Kněževes,49.587125,16.423892
Kněževes,50.121321,14.259214
Kněževes,50.146689,13.637213
Kněžice,49.27088,15.672268
Kněžice,49.861905,15.527475
Kněžice,50.257311,15.335464
Kněžičky,50.173997,15.344934
Kněžmost,50.489274,15.038396
Kněžnice,50.493286,15.322548
Kněžpole,49.098647,17.516817
Knínice,49.094109,15.604156
"Knínice u Boskovic",49.539688,16.69513
Kňovice,49.688403,14.400412
Knovíz,50.212665,14.137056
Knyk,49.647038,15.578739
Koberovice,49.587669,15.262965
Koberovy,50.62476,15.228332
Kobeřice,49.98558,18.052227
"Kobeřice u Brna",49.092284,16.885919
"Kobylá nad Vidnavkou",50.342045,17.123713
Kobylí,48.932959,16.891691
Kobylice,50.245928,15.587203
Kobylnice,49.138134,16.73193
Kobylnice,50.006398,15.375802
Kobylnice,50.371738,15.053963
Kobyly,50.610271,15.004443
Kocbeře,50.453757,15.858823
Kocelovice,49.465172,13.827677
Koclířov,49.766393,16.539938
Kočí,49.947276,15.855614
Kočín,49.930488,13.476248
Kočov,49.808767,12.736709
Kohoutov,50.451411,15.904893
Kochánky,50.277131,14.780339
Kochánov,49.534276,15.540336
Kojatice,48.998947,15.703223
Kojatín,49.242707,16.010276
Kojátky,49.171903,17.026237
Kojčice,49.476052,15.255999
Kojetice,49.157925,15.818142
Kojetice,50.238202,14.508588
Kojetín,49.352911,17.30366
Kojetín,49.657213,15.658186
Kojice,50.043079,15.386682
Kokašice,49.878396,12.947328
Kokory,49.494915,17.375546
Kokořín,50.429981,14.567322
Kolaje,50.155469,15.238544
Koldín,50.03692,16.251721
Koleč,50.198872,14.22351
Kolešov,50.157254,13.510143
Kolešovice,50.139748,13.610387
Kolín,50.027429,15.202828
Kolinec,49.299057,13.439106
Kolomuty,50.402199,14.979095
Kolová,50.187545,12.903449
Koloveč,49.486895,13.108876
Kolšov,49.903176,16.947532
Komárno,49.434675,17.780479
Komárov,49.150786,17.568861
Komárov,49.250167,14.594124
Komárov,49.764167,17.241052
Komárov,49.806602,13.856467
Komárovice,49.070089,15.701107
Komařice,48.878549,14.545763
Komňa,48.99393,17.800925
"Komorní Lhotka",49.658204,18.527882
Komorovice,49.508793,15.345625
Komořany,49.216446,16.906888
Konárovice,50.041558,15.284322
Kondrac,49.667248,14.884609
Konecchlumí,50.402345,15.480335
Koněprusy,49.920996,14.065859
Koněšín,49.190593,16.041305
Konětopy,50.276506,14.653932
Konice,49.590395,16.889217
Konojedy,49.948677,14.851354
"Konstantinovy Lázně",49.881263,12.977983
Kopidlno,50.330951,15.2704
Kopidlo,49.943303,13.464495
Kopřivná,50.046475,16.946863
Kopřivnice,49.59957,18.14491
Korkyně,49.780542,14.351437
Kornatice,49.659042,13.592325
Korno,49.920584,14.136968
Korolupy,48.930251,15.646296
Korouhev,49.67142,16.245888
Koroužné,49.527574,16.347737
Korozluky,50.478686,13.723088
Koruna,49.846904,16.714969
Koryčany,49.10649,17.164435
Koryta,49.900611,13.474862
Koryta,50.572055,15.011824
Korytná,48.94107,17.665308
Kořenec,49.530418,16.754045
Kořenice,49.977216,15.140969
Kořenov,50.759359,15.365424
Kosice,50.179841,15.534913
Kosičky,50.178703,15.555822
Kosmonosy,50.438608,14.929915
Kosoř,49.98758,14.326682
Kosořice,50.33348,14.96974
Kosořín,49.979239,16.233825
Kosov,49.883233,16.79882
"Kosova Hora",49.654247,14.471834
Kostelany,49.203174,17.382954
"Kostelany nad Moravou",49.045476,17.407042
Kostelec,49.02693,17.153306
Kostelec,49.3614,15.490771
Kostelec,49.674415,13.026491
Kostelec,50.381344,15.327377
"Kostelecké Horky",50.051755,16.206964
"Kostelec nad Černými Lesy",49.994137,14.859324
"Kostelec nad Labem",50.226634,14.585628
"Kostelec nad Orlicí",50.122511,16.215084
"Kostelec nad Vltavou",49.49999,14.211859
"Kostelec na Hané",49.514078,17.058346
"Kostelec u Heřmanova Městce",49.923421,15.651641
"Kostelec u Holešova",49.374174,17.511445
"Kostelec u Křížků",49.907123,14.557334
"Kostelní Hlavno",50.257529,14.699086
"Kostelní Lhota",50.129367,15.024308
"Kostelní Myslová",49.147908,15.42899
"Kostelní Radouň",49.225517,15.008829
"Kostelní Vydří",49.106163,15.421758
Kostěnice,50.009667,15.903791
Kostice,48.74695,16.978794
Kostníky,48.974807,15.639908
Kostomlátky,50.171133,14.984131
"Kostomlaty nad Labem",50.184587,14.954085
"Kostomlaty pod Milešovkou",50.560217,13.873166
"Kostomlaty pod Řípem",50.383135,14.333177
Košařiska,49.589496,18.69578
Košátky,50.315276,14.667096
Košetice,49.558467,15.116371
Košice,49.325429,14.751505
Košice,49.895897,15.150945
Košík,50.318352,15.134157
Košíky,49.157681,17.416297
Košín,49.456508,14.658548
Košťálov,50.571751,15.404135
Košťany,50.655181,13.755656
Koštice,50.403319,13.944037
Kotenčice,49.736397,14.093917
Kotlasy,49.492812,15.946201
Kotopeky,49.856839,13.925264
Kotovice,49.672114,13.154585
Kotvrdovice,49.355206,16.784459
Kounice,50.10777,14.856029
Kounov,50.212979,13.675205
Kounov,50.298871,16.258155
Koupě,49.514885,13.918493
Kouřim,50.003158,14.977137
"Kout na Šumavě",49.402659,13.002193
Kouty,49.314835,15.792795
Kouty,49.648891,15.293094
Kouty,50.193218,15.148855
Kovač,50.39615,15.470916
Kovalovice,49.204721,16.81914
Koválovice-Osíčany,49.284523,17.171314
Kováň,50.423409,14.777875
Kovanec,50.417808,14.77674
Kovanice,50.169567,15.070901
Kovářov,49.517705,14.278199
Kovářská,50.438324,13.053997
Kovčín,49.415936,13.606717
Kozárov,49.443935,16.458762
Kozárovice,49.555628,14.106587
Kozlany,49.179832,16.061293
Kozlany,49.20417,17.035316
Kozlov,49.379245,16.078773
Kozlov,49.413143,15.700567
Kozlov,49.734658,15.293073
Kozlovice,49.465098,13.582934
Kozlovice,49.590494,18.256672
Kozly,50.45686,13.784625
Kozly,50.655449,14.45693
Kozmice,49.824883,14.796183
Kozmice,49.9129,18.15595
Kozojedy,49.931343,13.542516
Kozojedy,49.996652,14.814366
Kozojedy,50.255389,13.815687
Kozojedy,50.316531,15.374882
Kozojídky,48.918744,17.399733
Kozolupy,49.763902,13.252214
Kozomín,50.236919,14.371215
Kožichovice,49.199963,15.922024
Kožlany,49.993998,13.541176
Kožlí,49.515875,14.146759
Kožlí,49.670414,15.253313
Kožušany-Tážaly,49.537792,17.253626
Kožušice,49.15519,17.18489
Krabčice,50.405474,14.301425
Kraborovice,49.800604,15.571977
Krahulčí,49.181877,15.414923
Krahulov,49.223007,15.808241
Krajková,50.216079,12.534192
Krajníčko,49.147647,14.028846
Krakov,50.037468,13.647573
Krakovany,50.066166,15.36897
Krakovec,50.018944,13.638347
"Kralice nad Oslavou",49.199373,16.201664
"Kralice na Hané",49.463062,17.180583
Králíky,50.083939,16.760646
Králíky,50.259542,15.53668
"Králova Lhota",49.495809,14.110652
"Králova Lhota",50.294662,15.998922
Královec,50.676859,15.97381
Kralovice,49.982024,13.487584
Královice,50.263129,14.055907
"Královské Poříčí",50.19412,12.67954
"Kralupy nad Vltavou",50.241745,14.310745
"Králův Dvůr",49.949911,14.034561
Kramolín,49.134304,16.132027
Kramolín,49.446183,13.577065
Kramolna,50.420798,16.13492
Kraselov,49.227936,13.804051
Krásensko,49.364634,16.829977
Krasíkov,49.855681,16.695801
Krasíkovice,49.461735,15.228765
Kraslice,50.323835,12.517588
Krásná,49.582088,18.481485
Krásná,50.234889,12.168117
"Krásná Hora",49.602787,15.470441
"Krásná Hora nad Vltavou",49.604711,14.277524
"Krásná Lípa",50.913136,14.510101
"Krásná Ves",50.42478,14.792241
Krásné,49.677952,16.145108
Krásné,49.821656,15.745623
"Krásné Údolí",50.072448,12.921351
Krásněves,49.44451,15.981262
Krásno,50.109287,12.786342
"Krásný Dvůr",50.254271,13.367878
"Krásný Les",50.344955,13.002857
"Krásný Les",50.940324,15.127667
Krasonice,49.11513,15.616146
Krasov,50.091869,17.546206
Krasová,49.361476,16.768035
Krašlovice,49.166695,14.132576
Krašovice,49.872448,13.30535
"Krátká Ves",49.625837,15.684616
Kratochvilka,49.156753,16.376457
Kratonohy,50.169243,15.607018
Krátošice,49.325991,14.786807
Kratušín,49.020356,13.928608
Kravaře,49.93213,18.004827
Kravaře,50.632503,14.392521
Kravsko,48.921596,15.986425
Krčmaň,49.520843,17.344253
Krejnice,49.233828,13.718584
Krhanice,49.856112,14.557463
Krhov,49.100437,16.019513
Krhov,49.46036,16.583923
Krhová,49.465249,17.97427
Krhovice,48.815911,16.173693
Krchleby,49.820815,16.833722
Krchleby,49.888996,15.350407
Krchleby,50.079206,16.234632
Krchleby,50.239265,15.022812
Krmelín,49.729234,18.235519
Krňany,49.844913,14.477553
Krnov,50.090683,17.703168
Krnsko,50.372511,14.863152
Krokočín,49.244186,16.23308
Kroměříž,49.291758,17.39948
Krompach,50.828174,14.701621
"Kropáčova Vrutice",50.330635,14.717485
Kroučová,50.206875,13.784056
Krouna,49.772498,16.026846
Krsy,49.926348,13.055063
Krtov,49.348553,14.832583
Krty,50.091708,13.432026
Krty-Hradec,49.291408,13.848107
Krucemburk,49.688511,15.852171
Kruh,50.565638,15.480245
Krumsín,49.446019,17.001558
Krumvíř,48.989106,16.910379
Krupá,50.017461,14.871405
Krupá,50.174955,13.731687
Krupka,50.684596,13.858264
Krušovice,50.172357,13.775232
Kružberk,49.831881,17.683296
Krychnov,50.006062,15.057761
Kryry,50.174477,13.426708
"Kryštofovo Údolí",50.774549,14.933501
"Kryštofovy Hamry",50.499571,13.136207
Křeč,49.389356,14.917101
Křečhoř,50.025621,15.127128
Křečkov,50.180061,15.114377
Křečovice,49.721417,14.475637
Křekov,49.129596,17.967873
Křelov-Břuchotín,49.614533,17.195665
Křelovice,49.536955,15.168678
Křelovice,49.874423,13.075914
Křemže,48.90507,14.305777
Křenek,50.229642,14.629558
Křenice,49.502807,13.200398
Křenice,50.031104,14.668617
Křenov,49.679791,16.628932
Křenovice,49.142261,16.829426
Křenovice,49.330514,17.272737
Křenovice,49.367396,14.342995
Křenovy,49.53926,13.021618
Křepenice,49.702999,14.347666
Křepice,48.98749,16.097506
Křepice,48.999961,16.719993
Křesetice,49.907238,15.262953
Křesín,50.394622,13.980842
